date,temp_avg,dew_point_avg,humidity_avg,wind_avg
2014-12-27,48.0,32.8,56.0,4.5
2014-12-28,47.3,37.2,68.5,9.3
2014-12-29,39.3,21.7,49.7,11.1
2014-12-30,30.7,14.3,51.0,8.4
2014-12-31,29.5,9.3,43.4,10.2
2015-01-01,33.3,10.0,38.2,14.0
2015-01-02,38.6,17.7,43.1,13.6
2015-01-03,35.5,29.5,80.8,10.2
2015-01-04,47.4,44.2,89.5,9.4
2015-01-05,35.3,12.9,40.3,21.0
2015-01-06,20.1,9.8,66.0,7.7
2015-01-07,19.4,4.6,53.5,20.1
2015-01-08,14.7,-2.5,46.9,14.5
2015-01-09,25.9,11.3,56.4,15.7
2015-01-10,19.9,0.0,42.4,14.2
2015-01-11,28.8,6.4,39.0,8.8
2015-01-12,36.5,30.6,80.6,5.7
2015-01-13,26.0,13.8,60.3,14.0
2015-01-14,24.8,15.0,66.5,10.2
2015-01-15,30.1,16.8,58.7,9.6
2015-01-16,31.7,13.5,47.4,18.3
2015-01-17,23.8,7.0,49.8,10.0
2015-01-18,35.8,33.2,90.6,5.2
2015-01-19,38.9,25.7,60.2,15.1
2015-01-20,36.2,19.9,51.8,11.0
2015-01-21,30.2,9.8,43.3,6.9
2015-01-22,33.5,20.8,60.3,7.7
2015-01-23,33.5,18.8,55.3,9.9
2015-01-24,34.4,30.5,86.8,10.1
2015-01-25,36.5,18.8,50.4,13.6
2015-01-26,24.8,18.2,77.5,18.3
2015-01-27,23.6,16.9,76.3,16.1
2015-01-28,24.9,6.5,46.3,12.5
2015-01-29,28.4,15.4,59.5,7.1
2015-01-30,31.5,22.2,69.7,16.2
2015-01-31,20.1,3.7,49.8,21.5
2015-02-01,30.6,18.5,62.3,7.4
2015-02-02,26.8,22.7,85.0,15.2
2015-02-03,20.7,7.8,57.7,11.8
2015-02-04,33.6,22.3,63.3,6.2
2015-02-05,28.0,14.1,57.4,17.9
2015-02-06,20.3,2.4,46.6,12.4
2015-02-07,30.1,19.0,64.4,7.9
2015-02-08,33.8,30.0,86.8,13.3
2015-02-09,27.0,20.5,76.8,16.9
2015-02-10,30.4,20.4,67.0,12.4
2015-02-11,27.8,13.1,54.5,9.4
2015-02-12,32.2,19.9,61.1,12.7
2015-02-13,15.8,-3.0,44.2,17.4
2015-02-14,26.3,14.7,63.0,8.1
2015-02-15,16.0,2.9,57.3,25.9
2015-02-16,13.4,-7.3,41.0,13.5
2015-02-17,19.0,9.7,68.5,7.6
2015-02-18,25.6,14.0,62.1,6.3
2015-02-19,18.2,0.1,46.0,21.0
2015-02-20,11.8,-7.9,41.4,17.1
2015-02-21,25.6,16.7,71.2,8.5
2015-02-22,35.1,28.8,78.9,4.1
2015-02-23,22.5,3.7,44.9,18.3
2015-02-24,15.3,0.0,51.2,8.9
2015-02-25,30.3,11.5,47.1,10.1
2015-02-26,24.6,10.6,55.8,10.6
2015-02-27,23.8,5.5,46.6,10.0
2015-02-28,22.8,0.3,38.1,5.7
2015-03-01,26.8,18.3,73.4,4.3
2015-03-02,32.7,19.4,61.0,13.6
2015-03-03,30.4,22.1,73.3,10.5
2015-03-04,40.5,35.3,82.2,8.6
2015-03-05,28.5,23.2,81.4,11.4
2015-03-06,21.2,4.4,49.0,7.0
2015-03-07,30.2,11.8,46.8,10.1
2015-03-08,41.6,23.8,50.0,9.1
2015-03-09,45.6,25.2,46.1,7.0
2015-03-10,38.6,31.8,77.4,6.6
2015-03-11,48.7,36.0,65.9,9.3
2015-03-12,42.9,9.4,27.2,18.3
2015-03-13,37.1,12.8,39.0,9.7
2015-03-14,45.6,41.5,85.5,8.1
2015-03-15,42.4,29.4,60.5,17.9
2015-03-16,41.5,26.8,56.7,7.6
2015-03-17,46.3,29.7,53.6,16.9
2015-03-18,32.9,11.8,42.3,19.3
2015-03-19,34.9,7.2,32.9,12.1
2015-03-20,31.9,21.4,71.0,12.3
2015-03-21,35.5,28.6,76.4,7.3
2015-03-22,36.8,14.3,40.6,16.3
2015-03-23,30.6,7.0,38.4,13.8
2015-03-24,34.8,11.5,39.4,6.7
2015-03-25,39.9,27.7,66.2,6.8
2015-03-26,46.8,43.7,88.9,6.1
2015-03-27,42.8,34.0,72.2,9.0
2015-03-28,34.9,22.2,60.1,14.1
2015-03-29,35.4,9.2,36.6,10.3
2015-03-30,43.1,24.3,50.0,13.4
2015-03-31,39.8,30.2,70.8,8.4
2015-04-01,41.6,20.2,45.2,10.0
2015-04-02,52.2,26.6,37.5,10.5
2015-04-03,58.9,49.6,73.7,9.8
2015-04-04,50.9,35.1,60.3,17.4
2015-04-05,50.6,24.9,38.2,11.3
2015-04-06,47.5,36.5,66.6,8.5
2015-04-07,47.6,40.6,77.7,10.4
2015-04-08,41.5,33.6,74.7,14.7
2015-04-09,39.2,35.4,86.3,12.5
2015-04-10,44.8,41.6,88.9,8.0
2015-04-11,53.7,32.0,44.4,17.5
2015-04-12,51.8,29.9,45.5,7.8
2015-04-13,57.2,37.8,49.3,9.8
2015-04-14,59.0,41.9,56.2,7.3
2015-04-15,59.8,23.5,27.2,10.4
2015-04-16,55.0,28.7,39.3,8.3
2015-04-17,61.8,50.5,67.4,9.8
2015-04-18,66.6,40.6,41.0,7.9
2015-04-19,53.8,30.8,42.4,10.5
2015-04-20,51.3,48.1,89.2,15.0
2015-04-21,58.1,43.2,65.5,10.0
2015-04-22,57.4,37.8,49.4,12.7
2015-04-23,45.5,25.2,45.8,15.9
2015-04-24,43.0,20.9,42.0,18.8
2015-04-25,48.0,25.4,43.2,11.1
2015-04-26,52.8,30.0,43.0,7.2
2015-04-27,53.8,32.7,45.2,11.9
2015-04-28,59.0,35.6,43.5,12.6
2015-04-29,61.4,39.4,47.9,11.8
2015-04-30,52.9,39.5,61.9,13.8
2015-05-01,52.1,39.9,63.5,7.8
2015-05-02,54.6,40.4,59.8,6.6
2015-05-03,61.8,40.0,46.3,6.9
2015-05-04,69.0,45.4,46.6,9.6
2015-05-05,71.7,50.4,47.3,7.4
2015-05-06,64.0,42.7,47.1,7.2
2015-05-07,63.7,45.3,55.0,6.8
2015-05-08,61.5,53.2,76.9,6.2
2015-05-09,56.9,53.5,88.7,9.1
2015-05-10,69.4,61.3,76.9,7.3
2015-05-11,73.1,64.7,75.5,10.9
2015-05-12,74.9,58.3,61.8,10.5
2015-05-13,61.0,39.9,46.0,17.2
2015-05-14,60.8,33.8,38.7,8.5
2015-05-15,63.5,38.9,41.4,9.1
2015-05-16,65.1,54.6,69.7,6.4
2015-05-17,72.2,63.1,75.1,3.4
2015-05-18,60.5,55.4,84.2,9.3
2015-05-19,61.7,56.1,82.8,7.6
2015-05-20,59.3,40.0,49.3,16.0
2015-05-21,56.5,37.3,49.6,7.0
2015-05-22,64.1,40.4,44.4,12.9
2015-05-23,58.1,31.0,37.6,12.3
2015-05-24,67.5,43.8,44.3,9.8
2015-05-25,73.5,54.6,52.3,10.5
2015-05-26,75.3,57.5,54.7,11.8
2015-05-27,72.6,61.9,69.4,10.0
2015-05-28,73.8,62.4,68.2,8.6
2015-05-29,71.6,54.9,56.7,8.3
2015-05-30,73.9,61.8,66.8,11.9
2015-05-31,70.3,62.5,78.1,13.3
2015-06-01,55.1,53.0,92.2,16.0
2015-06-02,52.2,48.5,87.6,10.1
2015-06-03,58.4,48.7,71.1,8.7
2015-06-04,58.1,48.1,69.8,9.9
2015-06-05,60.1,51.0,72.0,6.9
2015-06-06,65.8,52.2,67.2,8.9
2015-06-07,64.4,43.1,46.6,9.9
2015-06-08,69.0,58.2,68.7,13.5
2015-06-09,73.3,62.0,70.9,11.0
2015-06-10,74.6,56.8,54.8,8.9
2015-06-11,82.4,63.3,53.1,10.0
2015-06-12,79.7,63.7,58.7,9.0
2015-06-13,79.3,59.8,52.4,10.8
2015-06-14,76.1,58.3,56.2,8.3
2015-06-15,68.0,64.5,88.4,10.9
2015-06-16,69.8,63.5,80.4,7.0
2015-06-17,72.3,56.9,59.3,9.9
2015-06-18,66.6,58.1,74.1,8.9
2015-06-19,74.2,62.8,69.2,5.9
2015-06-20,66.3,59.0,78.0,10.6
2015-06-21,76.9,68.0,76.0,10.3
2015-06-22,80.8,60.1,50.8,11.5
2015-06-23,83.2,68.2,61.0,12.8
2015-06-24,76.3,54.8,48.3,11.3
2015-06-25,76.5,51.2,42.1,6.6
2015-06-26,74.0,57.6,57.0,8.6
2015-06-27,66.0,55.9,71.8,12.8
2015-06-28,65.8,60.5,84.3,12.2
2015-06-29,71.7,53.9,54.2,10.9
2015-06-30,75.3,60.2,60.5,12.6
2015-07-01,76.1,63.6,67.6,10.0
2015-07-02,74.5,58.1,57.1,6.1
2015-07-03,73.4,53.7,51.4,6.6
2015-07-04,71.6,57.7,62.4,7.2
2015-07-05,75.8,60.8,60.7,5.8
2015-07-06,77.1,64.7,66.2,7.8
2015-07-07,79.7,70.5,74.1,9.9
2015-07-08,80.7,69.0,68.2,8.0
2015-07-09,73.1,64.8,75.9,8.4
2015-07-10,76.8,62.3,63.5,9.3
2015-07-11,78.9,56.0,46.3,5.3
2015-07-12,81.4,59.3,47.9,6.0
2015-07-13,79.2,60.6,53.4,8.0
2015-07-14,76.0,68.4,78.1,7.4
2015-07-15,75.0,69.0,82.3,7.3
2015-07-16,71.5,49.7,46.7,9.3
2015-07-17,73.8,58.5,59.3,11.3
2015-07-18,77.2,67.4,71.8,10.0
2015-07-19,86.4,70.2,59.1,6.9
2015-07-20,88.6,68.0,51.1,8.8
2015-07-21,83.6,63.2,51.3,7.5
2015-07-22,77.1,51.9,42.4,13.7
2015-07-23,77.2,50.9,40.6,9.6
2015-07-24,78.4,50.6,38.8,6.1
2015-07-25,77.7,57.8,51.3,7.9
2015-07-26,80.5,61.2,52.3,11.6
2015-07-27,79.5,64.7,60.7,9.0
2015-07-28,84.0,64.9,55.0,5.8
2015-07-29,86.5,66.3,52.1,7.3
2015-07-30,79.7,72.0,77.5,9.2
2015-07-31,82.3,58.4,47.3,7.5
2015-08-01,83.0,57.1,41.8,9.8
2015-08-02,80.7,57.8,46.7,7.5
2015-08-03,84.0,59.6,44.0,11.2
2015-08-04,81.1,60.2,52.1,10.8
2015-08-05,79.5,57.0,47.6,7.6
2015-08-06,76.2,52.4,44.0,7.0
2015-08-07,75.4,57.1,53.8,9.3
2015-08-08,74.5,56.9,54.8,7.0
2015-08-09,75.4,58.0,56.3,8.5
2015-08-10,74.6,60.8,62.8,10.5
2015-08-11,75.5,67.4,76.5,11.4
2015-08-12,77.3,59.2,54.8,11.6
2015-08-13,75.9,53.0,46.6,7.1
2015-08-14,78.9,54.7,43.8,7.3
2015-08-15,82.2,61.3,50.0,7.2
2015-08-16,83.2,64.8,54.1,5.3
2015-08-17,85.1,65.1,51.3,6.5
2015-08-18,81.5,66.5,61.2,9.8
2015-08-19,79.9,70.7,73.9,10.6
2015-08-20,80.6,70.2,71.0,12.4
2015-08-21,77.6,66.0,69.9,10.0
2015-08-22,76.2,53.5,45.8,7.7
2015-08-23,75.9,64.2,67.3,7.0
2015-08-24,78.9,64.1,62.1,6.9
2015-08-25,81.0,64.3,57.8,10.3
2015-08-26,75.9,52.8,45.8,10.3
2015-08-27,73.6,53.8,50.5,10.4
2015-08-28,73.8,53.0,49.5,5.0
2015-08-29,76.8,56.2,49.7,7.4
2015-08-30,80.1,63.8,58.1,7.7
2015-08-31,83.8,65.0,54.1,9.4
2015-09-01,80.7,64.7,59.1,6.4
2015-09-02,80.5,66.0,62.3,6.7
2015-09-03,83.9,64.4,53.4,5.2
2015-09-04,78.5,65.4,64.1,11.3
2015-09-05,72.0,57.0,60.8,9.0
2015-09-06,74.6,57.1,56.5,6.5
2015-09-07,79.2,63.4,60.5,9.3
2015-09-08,83.8,65.5,54.9,9.0
2015-09-09,80.4,70.3,71.6,11.2
2015-09-10,73.7,69.6,86.2,10.5
2015-09-11,72.1,61.7,71.5,10.1
2015-09-12,73.5,64.7,74.6,11.1
2015-09-13,71.4,60.4,69.9,9.6
2015-09-14,67.7,47.0,48.5,13.5
2015-09-15,74.0,50.9,45.3,5.7
2015-09-16,77.0,55.4,48.7,3.8
2015-09-17,78.1,56.2,48.1,5.0
2015-09-18,76.2,57.4,53.2,6.1
2015-09-19,74.2,64.2,71.5,9.8
2015-09-20,71.8,54.3,55.9,12.8
2015-09-21,65.5,45.0,48.7,12.6
2015-09-22,66.3,49.9,56.1,11.8
2015-09-23,67.5,50.2,56.0,6.7
2015-09-24,70.7,52.3,52.8,7.8
2015-09-25,67.8,52.8,59.5,11.5
2015-09-26,64.8,49.9,59.6,11.2
2015-09-27,63.2,53.4,70.3,9.5
2015-09-28,69.4,62.2,78.1,7.3
2015-09-29,75.2,68.8,80.9,7.4
2015-09-30,71.6,66.1,82.7,14.4
2015-10-01,58.1,49.1,72.2,15.0
2015-10-02,52.4,45.6,77.8,20.6
2015-10-03,52.6,47.1,81.9,25.5
2015-10-04,57.5,44.5,62.6,19.7
2015-10-05,57.5,45.6,64.9,11.3
2015-10-06,63.6,47.3,57.1,5.8
2015-10-07,64.7,50.9,61.8,6.2
2015-10-08,63.4,51.4,65.3,7.0
2015-10-09,66.9,59.1,76.7,10.8
2015-10-10,58.4,39.7,51.2,8.2
2015-10-11,60.7,44.2,55.9,7.3
2015-10-12,64.6,48.8,58.3,7.8
2015-10-13,67.0,55.0,65.6,8.0
2015-10-14,63.0,45.5,53.0,11.2
2015-10-15,58.2,39.2,50.4,9.9
2015-10-16,58.6,40.0,50.9,12.1
2015-10-17,50.5,30.6,47.8,13.8
2015-10-18,43.5,24.7,48.5,12.5
2015-10-19,45.2,25.2,46.8,9.3
2015-10-20,59.1,35.7,43.3,11.9
2015-10-21,65.2,44.8,49.1,6.0
2015-10-22,66.4,47.3,51.3,9.2
2015-10-23,55.6,35.5,47.5,13.4
2015-10-24,49.7,38.0,64.3,8.1
2015-10-25,59.0,47.1,65.8,11.9
2015-10-26,52.7,34.2,50.6,7.3
2015-10-27,51.9,38.2,60.0,7.3
2015-10-28,61.4,56.3,83.8,18.4
2015-10-29,66.7,51.8,64.2,15.6
2015-10-30,54.5,32.4,43.4,14.8
2015-10-31,49.4,33.2,54.2,6.6
2015-11-01,59.0,47.0,64.4,9.2
2015-11-02,59.9,43.8,56.0,3.5
2015-11-03,62.3,45.8,57.3,2.8
2015-11-04,60.0,50.4,71.7,4.7
2015-11-05,63.4,59.0,85.9,4.3
2015-11-06,69.0,62.4,79.6,9.5
2015-11-07,62.0,43.6,51.3,11.3
2015-11-08,52.8,31.9,45.7,8.7
2015-11-09,53.6,35.5,51.7,3.6
2015-11-10,55.9,50.5,82.5,15.3
2015-11-11,52.9,47.4,82.4,11.3
2015-11-12,55.8,50.0,81.3,10.3
2015-11-13,54.7,30.0,39.5,19.9
2015-11-14,46.3,26.2,45.6,16.0
2015-11-15,50.8,29.5,45.2,9.6
2015-11-16,58.9,35.9,42.9,6.5
2015-11-17,46.1,31.8,57.9,11.7
2015-11-18,53.4,42.5,66.5,9.7
2015-11-19,61.5,56.8,84.8,15.9
2015-11-20,56.1,35.4,48.6,12.7
2015-11-21,47.7,31.3,53.4,8.8
2015-11-22,51.7,36.7,58.4,10.7
2015-11-23,39.4,19.0,44.8,14.3
2015-11-24,40.9,21.1,45.8,7.7
2015-11-25,44.2,28.5,54.3,6.3
2015-11-26,50.1,43.1,77.3,4.2
2015-11-27,57.2,47.6,71.9,7.2
2015-11-28,53.4,44.4,72.1,7.7
2015-11-29,41.7,26.6,56.6,10.8
2015-11-30,40.4,29.6,65.4,11.5
2015-12-01,47.8,43.8,85.7,10.6
2015-12-02,50.8,48.7,92.3,6.1
2015-12-03,49.0,34.0,56.7,15.1
2015-12-04,47.2,30.8,53.1,10.8
2015-12-05,47.1,32.1,56.5,3.5
2015-12-06,47.4,33.6,59.6,4.9
2015-12-07,48.6,32.4,54.3,5.2
2015-12-08,44.5,32.2,62.3,6.3
2015-12-09,48.0,38.8,71.1,7.4
2015-12-10,55.0,45.0,69.6,5.5
2015-12-11,54.8,45.6,72.2,6.9
2015-12-12,59.3,47.7,66.0,2.5
2015-12-13,55.8,47.6,74.2,6.0
2015-12-14,55.8,52.6,89.8,6.6
2015-12-15,59.7,44.9,60.0,16.4
2015-12-16,48.7,38.5,69.0,8.6
2015-12-17,55.0,51.9,89.6,7.4
2015-12-18,48.1,37.0,67.0,13.2
2015-12-19,38.7,17.6,42.7,17.0
2015-12-20,40.1,19.7,44.2,11.3
2015-12-21,49.3,33.4,55.0,8.8
2015-12-22,57.8,53.0,84.0,7.6
2015-12-23,53.6,51.5,93.0,8.8
2015-12-24,65.9,59.6,80.7,9.2
2015-12-25,59.1,54.2,84.2,2.7
2015-12-26,51.5,36.5,57.8,9.8
2015-12-27,53.3,49.1,86.0,9.4
2015-12-28,40.1,26.1,58.2,14.2
2015-12-29,41.3,37.8,87.7,13.3
2015-12-30,43.9,40.5,87.5,6.6
2015-12-31,46.7,37.7,72.1,11.1
2016-01-01,40.1,24.2,53.1,13.6
2016-01-02,37.2,19.3,48.3,12.7
2016-01-03,40.6,22.7,49.3,12.2
2016-01-04,28.3,12.8,52.8,18.6
2016-01-05,22.1,3.4,46.8,10.8
2016-01-06,34.3,7.4,33.8,6.1
2016-01-07,40.7,15.1,36.0,3.3
2016-01-08,40.8,29.2,63.7,10.7
2016-01-09,44.4,39.1,81.6,11.1
2016-01-10,52.1,47.3,84.7,17.1
2016-01-11,33.2,9.5,37.9,17.0
2016-01-12,34.5,16.2,48.3,11.4
2016-01-13,26.5,6.5,43.0,19.1
2016-01-14,31.8,13.8,47.7,10.1
2016-01-15,42.9,34.0,71.4,6.9
2016-01-16,45.5,37.0,73.7,12.3
2016-01-17,34.6,24.6,67.9,9.8
2016-01-18,26.2,8.9,49.6,20.4
2016-01-19,24.7,6.5,46.5,21.3
2016-01-20,33.3,17.0,51.6,12.2
2016-01-21,31.8,14.1,48.6,14.8
2016-01-22,26.9,8.7,46.8,10.8
2016-01-23,27.4,23.2,84.2,24.2
2016-01-24,29.7,12.7,49.9,13.8
2016-01-25,34.3,20.1,56.5,4.8
2016-01-26,42.9,31.0,63.3,7.4
2016-01-27,42.5,24.9,50.7,11.8
2016-01-28,38.3,21.3,51.1,5.7
2016-01-29,38.3,22.8,53.8,12.7
2016-01-30,35.0,17.9,50.5,9.5
2016-01-31,44.4,30.0,58.3,7.2
2016-02-01,50.9,35.2,55.6,8.6
2016-02-02,44.4,26.8,51.2,4.8
2016-02-03,52.4,48.1,85.5,11.8
2016-02-04,52.7,42.9,71.1,9.2
2016-02-05,36.0,26.2,70.2,16.8
2016-02-06,36.8,19.1,49.0,8.8
2016-02-07,40.0,25.3,56.8,6.9
2016-02-08,33.2,25.6,74.4,14.2
2016-02-09,30.8,22.6,71.8,9.2
2016-02-10,35.1,24.3,66.9,10.3
2016-02-11,25.4,6.6,46.9,20.7
2016-02-12,22.4,1.5,40.8,11.8
2016-02-13,17.8,0.5,48.0,22.8
2016-02-14,10.0,-10.6,40.5,13.8
2016-02-15,24.9,14.5,68.0,8.0
2016-02-16,50.1,45.1,83.5,17.5
2016-02-17,38.1,25.5,60.7,13.3
2016-02-18,32.1,9.8,40.6,14.2
2016-02-19,33.4,18.2,54.8,9.7
2016-02-20,51.7,32.1,49.0,12.0
2016-02-21,51.0,33.3,51.9,8.3
2016-02-22,44.6,27.6,52.7,7.6
2016-02-23,37.5,31.2,79.1,17.6
2016-02-24,45.9,43.7,92.0,17.8
2016-02-25,49.3,41.1,74.5,17.0
2016-02-26,34.2,12.7,41.9,20.3
2016-02-27,35.1,14.0,42.4,12.0
2016-02-28,48.9,26.2,42.6,11.3
2016-02-29,51.1,33.2,52.1,12.7
2016-03-01,46.2,27.7,50.4,11.9
2016-03-02,43.0,25.5,52.4,18.9
2016-03-03,32.0,10.1,41.0,11.3
2016-03-04,32.8,25.0,74.5,11.4
2016-03-05,35.0,13.8,43.6,8.6
2016-03-06,39.0,15.5,38.9,5.7
2016-03-07,48.8,31.4,52.6,11.2
2016-03-08,52.1,37.1,58.8,6.3
2016-03-09,58.8,40.5,55.5,7.0
2016-03-10,70.3,47.1,44.5,7.6
2016-03-11,56.9,42.8,61.6,11.9
2016-03-12,50.5,33.2,52.1,8.3
2016-03-13,56.4,34.0,44.9,5.8
2016-03-14,45.2,37.3,75.2,17.4
2016-03-15,49.8,43.0,78.1,10.6
2016-03-16,53.2,43.5,70.8,5.4
2016-03-17,52.9,38.5,61.5,8.8
2016-03-18,51.8,26.6,38.2,15.9
2016-03-19,42.6,15.6,34.8,7.4
2016-03-20,36.9,21.5,56.2,13.3
2016-03-21,39.6,24.3,59.8,13.4
2016-03-22,45.8,22.3,40.7,14.3
2016-03-23,58.4,32.3,39.6,8.4
2016-03-24,47.5,38.1,70.7,15.2
2016-03-25,57.2,47.2,71.6,9.6
2016-03-26,44.6,31.5,60.7,10.7
2016-03-27,45.9,35.3,66.9,7.5
2016-03-28,48.4,40.2,75.8,13.6
2016-03-29,48.0,22.0,37.4,23.3
2016-03-30,46.0,20.5,37.7,11.1
2016-03-31,59.3,43.9,58.0,12.7
2016-04-01,63.7,54.3,73.1,9.6
2016-04-02,52.6,43.3,71.0,9.5
2016-04-03,40.2,20.9,49.6,22.3
2016-04-04,38.3,30.1,73.8,13.5
2016-04-05,34.3,11.5,42.2,14.5
2016-04-06,40.4,18.2,42.6,11.7
2016-04-07,54.3,45.4,72.6,14.3
2016-04-08,46.8,27.1,47.1,15.8
2016-04-09,40.5,28.1,62.7,10.9
2016-04-10,41.4,19.4,42.6,12.7
2016-04-11,52.1,39.3,62.3,13.3
2016-04-12,52.1,39.3,65.5,13.1
2016-04-13,48.0,26.8,44.7,8.2
2016-04-14,50.1,30.4,49.3,8.3
2016-04-15,51.0,30.4,48.9,6.2
2016-04-16,52.9,27.9,43.5,6.6
2016-04-17,56.8,32.0,43.4,5.9
2016-04-18,64.3,33.6,35.9,4.7
2016-04-19,65.1,32.3,30.2,11.9
2016-04-20,57.6,24.6,30.5,10.8
2016-04-21,61.2,36.7,41.1,10.1
2016-04-22,70.8,53.7,55.0,8.3
2016-04-23,63.6,49.5,62.9,10.1
2016-04-24,55.6,24.9,32.5,10.8
2016-04-25,57.7,40.3,54.2,7.0
2016-04-26,52.6,46.8,81.3,12.4
2016-04-27,52.0,40.0,64.2,8.5
2016-04-28,52.3,31.5,46.9,9.0
2016-04-29,51.9,33.8,51.7,9.3
2016-04-30,53.3,37.4,56.5,7.5
2016-05-01,48.7,41.9,77.6,9.5
2016-05-02,53.2,47.1,80.2,5.5
2016-05-03,53.5,51.3,92.9,9.5
2016-05-04,51.1,47.9,89.1,11.6
2016-05-05,52.4,45.6,78.1,13.8
2016-05-06,51.3,49.0,92.4,14.8
2016-05-07,52.5,50.1,91.9,9.0
2016-05-08,56.7,43.4,68.3,10.8
2016-05-09,63.9,32.1,31.6,12.5
2016-05-10,57.9,30.6,35.8,7.5
2016-05-11,64.5,41.2,45.5,5.8
2016-05-12,65.4,46.3,54.1,7.5
2016-05-13,62.0,58.4,88.5,5.2
2016-05-14,65.8,50.6,60.4,11.1
2016-05-15,53.2,35.6,51.8,18.2
2016-05-16,55.2,29.4,39.0,17.6
2016-05-17,60.7,41.9,52.0,9.7
2016-05-18,59.4,42.7,55.5,8.1
2016-05-19,61.3,45.2,56.2,5.8
2016-05-20,65.8,43.9,46.7,7.6
2016-05-21,60.6,49.8,70.0,7.1
2016-05-22,62.0,53.0,73.9,7.5
2016-05-23,65.5,54.3,69.0,6.9
2016-05-24,65.7,58.4,78.5,4.4
2016-05-25,77.7,51.9,45.7,6.3
2016-05-26,80.6,56.8,45.5,8.3
2016-05-27,76.5,66.6,71.7,8.4
2016-05-28,81.4,66.9,62.0,9.3
2016-05-29,77.9,64.8,66.0,10.9
2016-05-30,72.9,70.4,92.5,6.3
2016-05-31,76.2,66.9,73.8,7.4
2016-06-01,75.1,58.0,56.5,8.3
2016-06-02,67.5,59.6,76.3,10.2
2016-06-03,66.8,60.5,80.6,7.2
2016-06-04,73.2,64.2,74.2,6.6
2016-06-05,69.0,64.4,85.3,8.9
2016-06-06,77.5,59.3,57.2,10.9
2016-06-07,77.2,55.8,49.2,11.6
2016-06-08,63.1,48.2,59.3,16.2
2016-06-09,64.7,40.1,42.7,18.6
2016-06-10,68.8,39.3,34.8,12.8
2016-06-11,76.8,55.3,48.1,7.8
2016-06-12,76.9,52.6,45.3,19.2
2016-06-13,66.2,48.3,52.7,17.9
2016-06-14,70.5,46.5,44.8,11.7
2016-06-15,76.6,49.4,40.5,6.8
2016-06-16,72.2,60.0,66.3,4.2
2016-06-17,70.4,53.8,58.4,8.4
2016-06-18,74.3,50.5,44.8,6.1
2016-06-19,74.5,56.5,53.6,8.8
