date,temp_max,temp_avg,temp_min,dew_point_max,dew_point_avg,dew_point_min,humidity_max,humidity_avg,humidity_min,wind_max,wind_avg,wind_min
3/24/2017,58,47.1,38,37,26.0,15,60,44.2,35,18,11.0,5
3/25/2017,56,51.2,44,41,37.6,33,81,60.9,43,15,8.8,0
3/26/2017,45,41.4,39,37,34.3,32,89,76.2,66,20,13.8,8
3/27/2017,49,43.0,39,43,39.7,37,93,88.3,77,15,8.8,3
3/28/2017,44,42.9,42,41,39.5,38,93,87.9,85,18,11.2,3
3/29/2017,58,49.9,43,43,34.0,22,89,58.1,31,18,12.1,0
3/30/2017,52,45.3,41,31,24.6,21,56,44.9,31,14,8.6,0
3/31/2017,46,41.5,39,39,36.7,30,93,83.3,54,29,15.3,6
4/1/2017,48,42.8,39,36,34.8,33,89,74.5,58,29,18.1,5
4/2/2017,63,52.8,43,34,30.3,25,65,45.0,24,22,11.1,0
4/3/2017,62,55.4,48,38,32.5,29,59,42.6,30,18,9.0,0
4/4/2017,53,49.8,46,50,45.4,41,93,85.2,66,21,10.9,5
4/5/2017,61,50.2,46,47,43.1,40,93,78.0,46,16,6.5,0
4/6/2017,53,45.8,43,49,40.9,37,93,83.5,69,30,16.5,0
4/7/2017,53,48.2,44,44,33.1,26,71,56.1,44,30,16.7,10
4/8/2017,57,49.1,43,28,23.5,19,56,38.0,24,23,17.0,9
4/9/2017,67,55.5,46,38,27.4,22,55,35.4,21,18,9.6,0
4/10/2017,73,63.4,52,45,39.1,28,54,41.3,29,13,8.8,6
4/11/2017,77,66.9,58,52,48.3,45,69,52.1,37,16,8.4,3
4/12/2017,76,64.3,55,57,49.8,42,80,61.2,31,13,5.2,0
4/13/2017,65,57.2,51,44,31.0,26,58,38.5,25,20,12.3,8
4/14/2017,65,56.5,51,32,28.8,23,44,35.4,20,14,7.7,0
4/15/2017,63,58.0,53,52,41.4,32,78,54.8,42,18,10.2,5
4/16/2017,88,74.5,60,58,54.4,50,81,53.4,27,21,12.7,5
4/17/2017,73,68.4,61,58,41.3,27,68,40.9,20,20,13.8,8
4/18/2017,63,56.3,50,40,34.5,28,68,45.3,28,20,11.9,3
4/19/2017,54,49.9,46,44,38.9,36,77,66.3,55,16,11.5,7
4/20/2017,66,54.5,50,51,47.6,44,89,78.2,56,16,7.9,0
4/21/2017,54,50.6,48,49,47.0,46,93,87.6,77,18,12.8,7
4/22/2017,55,52.3,49,50,47.4,38,94,83.7,57,15,6.5,0
4/23/2017,64,54.3,48,44,37.9,33,71,55.2,33,15,8.5,3
4/24/2017,58,53.5,48,46,43.8,40,90,70.1,58,12,6.8,0
4/25/2017,57,52.5,50,52,49.1,46,94,88.5,81,31,21.2,13
4/26/2017,61,56.5,52,57,53.6,50,96,90.3,83,25,10.3,0
4/27/2017,69,61.3,56,60,56.8,55,97,86.2,65,17,5.6,0
4/28/2017,84,66.4,55,61,55.3,44,97,73.0,30,17,6.5,0
4/29/2017,87,75.9,66,64,58.9,52,87,57.8,37,25,10.9,0
4/30/2017,68,60.6,54,51,41.3,38,64,49.3,42,16,11.4,6
5/1/2017,73,55.8,50,60,50.5,46,93,83.0,61,17,10.4,6
5/2/2017,78,70.3,63,63,51.3,33,84,56.2,22,31,14.6,6
5/3/2017,66,62.2,56,39,34.7,31,44,35.9,30,24,15.7,9
5/4/2017,65,57.0,51,41,34.7,27,59,44.5,24,15,10.0,3
5/5/2017,63,57.7,54,61,53.4,42,100,85.9,62,23,12.4,0
5/6/2017,66,61.6,56,60,55.0,45,94,79.9,57,25,16.3,9
5/7/2017,57,54.7,51,44,39.9,37,64,57.7,47,20,14.2,9
5/8/2017,61,54.4,48,38,31.5,26,61,43.5,27,23,13.5,7
5/9/2017,61,55.2,49,42,36.9,29,64,51.5,30,18,9.8,5
5/10/2017,64,56.7,52,43,38.4,35,71,51.3,34,13,6.7,0
5/11/2017,63,57.1,52,41,36.8,33,62,47.4,34,13,7.9,3
5/12/2017,63,56.4,52,44,42.3,40,74,59.9,45,15,8.4,0
5/13/2017,55,51.4,48,49,46.1,43,87,82.1,69,26,15.8,8
5/14/2017,68,57.2,48,46,43.6,40,87,62.6,42,32,15.1,7
5/15/2017,69,62.5,56,45,42.7,41,62,49.0,36,29,20.7,13
5/16/2017,82,71.5,60,48,44.6,41,60,40.0,23,16,8.6,0
5/17/2017,94,81.5,67,63,55.4,46,57,41.3,30,16,9.8,0
5/18/2017,96,88.3,80,64,61.0,57,56,41.2,27,21,11.9,7
5/19/2017,95,86.3,71,65,60.3,50,60,42.6,27,17,13.0,5
5/20/2017,68,63.2,59,50,43.0,38,58,48.0,37,17,11.5,3
5/21/2017,70,62.5,57,47,38.0,30,64,43.0,24,16,9.4,0
5/22/2017,63,60.0,57,60,54.7,44,97,83.0,55,13,7.6,0
5/23/2017,70,63.3,59,58,51.0,43,90,66.6,38,14,6.1,0
5/24/2017,67,62.5,58,54,50.9,47,84,66.5,49,17,9.2,3
5/25/2017,59,57.3,57,56,54.9,51,96,91.6,75,20,15.0,7
5/26/2017,76,62.5,57,57,54.3,51,94,77.3,43,21,11.3,5
5/27/2017,72,66.6,62,56,54.0,53,80,64.5,51,14,7.8,3
5/28/2017,70,63.3,59,58,54.8,48,93,75.3,51,15,7.9,3
5/29/2017,62,58.0,56,54,53.0,51,90,83.7,67,16,10.2,6
5/30/2017,62,58.1,55,57,53.3,51,97,84.4,72,14,8.3,5
5/31/2017,77,62.7,57,62,58.4,57,100,87.3,54,13,7.5,5
6/1/2017,81,70.5,61,60,51.5,42,87,56.1,28,17,8.1,0
6/2/2017,77,69.3,61,48,42.1,35,60,38.8,23,22,10.8,0
6/3/2017,73,66.5,59,47,42.1,38,60,42.2,28,18,10.5,0
6/4/2017,70,64.5,61,57,47.3,41,87,55.5,36,12,6.5,0
6/5/2017,66,61.8,59,61,58.6,56,96,89.5,84,17,10.5,5
6/6/2017,59,56.4,53,56,51.9,45,94,85.1,72,21,13.5,7
6/7/2017,69,59.8,52,49,47.1,45,80,64.1,43,13,7.6,0
6/8/2017,69,62.8,58,56,48.3,39,87,61.0,39,12,6.8,0
6/9/2017,82,70.5,57,50,47.4,43,77,46.5,27,20,8.9,0
6/10/2017,88,79.0,68,60,53.9,50,56,42.6,30,18,9.2,0
6/11/2017,94,85.2,75,62,58.4,55,60,42.0,28,20,11.0,5
6/12/2017,95,87.0,77,62,59.5,57,56,40.5,28,15,9.8,5
6/13/2017,100,88.9,81,67,61.8,58,58,41.5,27,17,9.0,0
6/14/2017,81,75.4,70,68,59.0,47,83,58.6,36,16,8.6,0
6/15/2017,75,69.7,64,57,50.8,43,78,53.0,32,17,9.7,0
6/16/2017,69,65.1,63,64,61.0,56,100,86.5,73,14,11.6,8
6/17/2017,73,68.6,64,69,66.2,63,100,92.1,84,10,6.8,3
6/18/2017,83,75.3,70,73,70.4,69,100,85.3,67,23,9.5,3
6/19/2017,86,77.1,70,72,69.6,68,93,78.6,59,21,12.6,8
6/20/2017,85,77.1,70,70,61.5,49,97,64.6,29,22,11.2,6
6/21/2017,85,80.5,75,65,56.9,52,69,45.8,32,21,10.7,5
6/22/2017,84,76.9,68,71,60.0,54,76,57.2,38,17,8.8,0
6/23/2017,85,81.6,77,75,72.5,71,90,74.0,65,18,11.3,7
6/24/2017,86,78.7,71,75,65.5,53,100,69.6,32,22,10.7,0
6/25/2017,84,77.1,70,64,58.7,51,76,54.4,34,20,8.0,0
6/26/2017,79,72.9,67,62,52.7,46,71,50.4,31,15,10.3,6
6/27/2017,78,71.1,63,61,55.3,49,90,59.3,41,17,9.1,0
6/28/2017,80,72.8,64,54,50.8,48,68,47.5,32,17,11.7,7
6/29/2017,82,76.1,69,66,61.1,53,69,59.8,49,18,13.5,8
6/30/2017,88,81.4,75,71,66.6,61,69,61.0,51,17,13.2,8
7/1/2017,82,77.6,74,76,71.1,68,91,80.7,71,22,10.9,6
7/2/2017,91,82.1,74,71,66.0,60,91,61.3,36,15,8.7,5
7/3/2017,89,82.1,74,70,63.4,59,79,54.1,37,22,7.9,0
7/4/2017,84,77.5,71,69,60.0,55,87,56.6,41,9,5.3,0
7/5/2017,84,75.8,70,66,59.3,54,78,57.7,37,15,9.5,0
7/6/2017,78,74.2,70,67,61.0,52,84,64.9,40,13,8.1,5
7/7/2017,82,71.9,68,72,68.5,63,100,89.6,60,17,10.1,0
7/8/2017,87,81.7,75,69,64.5,62,69,56.5,46,22,12.4,8
7/9/2017,83,76.3,70,65,56.5,51,73,51.8,33,15,9.7,6
7/10/2017,85,79.1,73,71,60.6,53,82,54.3,36,20,9.8,0
7/11/2017,87,81.4,75,73,70.2,67,90,69.8,55,14,8.7,5
7/12/2017,90,84.4,79,74,70.9,68,81,64.8,48,21,11.4,0
7/13/2017,93,83.8,74,73,71.6,70,97,68.2,48,16,10.2,3
7/14/2017,73,68.4,65,70,66.9,64,100,94.8,87,15,9.9,3
7/15/2017,85,73.7,66,70,66.3,62,100,80.8,49,13,7.5,0
7/16/2017,85,78.2,71,67,64.3,61,78,63.0,44,15,7.6,0
7/17/2017,86,79.8,75,74,69.7,65,90,72.2,51,16,9.1,0
7/18/2017,87,81.0,76,74,70.8,68,90,72.1,55,16,9.2,5
7/19/2017,93,86.1,78,74,69.0,57,84,59.4,30,16,7.5,0
7/20/2017,96,86.3,78,74,70.2,62,87,61.0,33,17,6.5,0
7/21/2017,93,85.6,78,71,68.3,63,76,57.7,37,16,10.5,6
7/22/2017,88,83.3,76,75,67.9,58,88,61.0,37,13,8.3,3
7/23/2017,79,75.3,72,73,69.8,67,100,83.4,68,14,6.1,0
7/24/2017,73,68.1,64,70,64.2,59,100,87.4,76,29,12.8,7
7/25/2017,70,66.3,62,62,60.3,59,94,81.4,73,13,9.4,5
7/26/2017,78,70.6,65,60,57.9,55,81,64.9,50,12,8.3,5
7/27/2017,77,73.6,67,72,66.7,59,89,79.2,64,13,8.7,5
7/28/2017,82,76.5,71,71,69.5,65,100,80.2,58,12,7.2,0
7/29/2017,76,72.1,68,63,57.1,54,68,59.2,53,23,15.7,9
7/30/2017,82,73.7,66,58,53.8,50,68,51.0,35,12,7.3,3
7/31/2017,88,78.4,70,65,59.2,54,63,52.1,40,13,6.3,0
8/1/2017,91,81.6,72,69,65.0,58,91,58.7,33,14,6.3,0
8/2/2017,86,77.1,69,72,68.6,65,96,76.2,53,23,7.6,0
8/3/2017,86,77.6,71,70,68.4,65,96,74.5,51,17,8.2,3
8/4/2017,84,77.2,71,74,70.4,60,97,80.8,46,22,12.1,3
8/5/2017,80,75.4,71,74,65.6,55,96,73.9,45,23,11.0,3
8/6/2017,76,71.9,66,55,53.4,50,65,52.7,40,17,11.3,5
8/7/2017,72,68.4,66,66,62.9,55,100,83.6,55,12,7.4,0
8/8/2017,80,70.8,65,66,63.0,58,100,79.1,48,15,7.7,3
8/9/2017,84,76.4,68,63,58.6,54,84,55.3,38,13,6.6,0
8/10/2017,85,77.2,71,64,61.0,59,73,58.4,41,16,7.0,0
8/11/2017,81,75.7,72,69,61.5,57,87,62.0,47,15,9.5,3
8/12/2017,77,71.5,65,72,66.4,59,96,83.9,71,15,6.7,0
8/13/2017,83,77.4,72,72,65.3,60,93,68.7,46,14,8.4,0
8/14/2017,81,76.0,71,70,65.5,60,91,70.9,49,12,7.2,3
8/15/2017,75,72.7,69,72,70.0,66,100,90.9,73,9,5.6,0
8/16/2017,85,77.4,71,71,66.3,61,97,71.7,44,10,5.8,0
8/17/2017,81,75.4,71,73,63.5,57,91,67.2,48,12,8.7,5
8/18/2017,83,78.0,73,77,74.9,71,100,90.7,82,15,8.6,0
8/19/2017,88,81.1,75,73,67.5,61,94,65.9,41,15,8.9,3
8/20/2017,83,77.8,71,66,61.8,59,76,58.7,45,16,11.3,5
8/21/2017,87,81.0,75,71,65.0,60,77,59.3,40,15,8.3,0
8/22/2017,90,81.8,75,76,73.7,71,94,77.0,63,23,11.8,5
8/23/2017,81,76.8,74,73,61.6,54,97,62.5,39,17,11.3,6
8/24/2017,80,74.7,70,58,54.1,50,63,49.5,36,15,7.8,3
8/25/2017,77,72.1,66,59,54.7,52,73,55.1,42,12,6.5,0
8/26/2017,77,70.5,65,54,50.7,44,65,50.6,32,12,7.0,0
8/27/2017,76,70.0,64,58,52.9,46,70,55.8,35,12,8.6,3
8/28/2017,74,69.3,65,61,55.2,49,81,62.0,41,18,11.0,7
8/29/2017,69,65.1,61,62,59.6,56,97,82.9,70,20,14.8,9
8/30/2017,79,69.2,61,60,55.6,49,97,65.3,35,16,11.3,7
8/31/2017,81,73.1,67,60,57.8,49,73,59.2,47,21,12.0,5
9/1/2017,71,64.6,56,50,43.2,37,67,47.0,30,16,11.6,5
9/2/2017,67,61.5,57,59,50.1,42,100,68.0,46,15,9.4,5
9/3/2017,71,62.4,59,65,59.9,57,100,92.4,61,15,11.3,5
9/4/2017,81,72.6,64,60,56.4,54,75,58.2,40,16,12.4,6
9/5/2017,84,76.4,71,71,66.4,61,84,71.4,60,21,9.4,0
9/6/2017,74,66.9,62,68,62.8,59,100,87.1,68,21,8.8,0
9/7/2017,73,65.9,61,61,55.6,48,100,72.1,42,16,10.5,5
9/8/2017,73,67.0,62,52,49.5,47,65,54.0,39,17,12.1,7
9/9/2017,69,63.1,58,52,49.6,46,78,62.1,48,15,9.5,6
9/10/2017,73,65.8,59,55,50.6,46,81,59.5,41,17,10.5,0
9/11/2017,78,68.3,59,56,49.6,45,72,52.7,32,10,5.8,0
9/12/2017,82,72.8,64,60,55.8,52,80,56.5,35,8,4.0,0
9/13/2017,83,73.9,67,70,62.9,52,88,70.3,39,13,6.2,0
9/14/2017,83,74.6,70,70,68.0,63,100,81.4,53,17,7.9,5
9/15/2017,81,76.0,70,70,64.9,62,87,69.0,56,10,6.6,3
9/16/2017,80,72.8,69,71,68.8,66,100,87.9,71,13,7.0,0
9/17/2017,80,71.8,69,68,67.0,65,96,85.0,60,10,6.2,0
9/18/2017,74,70.3,68,69,66.8,65,96,88.8,79,15,11.2,5
9/19/2017,77,72.4,71,68,66.5,65,90,81.8,66,22,16.5,12
9/20/2017,78,74.5,71,66,65.1,64,81,72.6,64,21,14.4,9
9/21/2017,79,75.5,72,66,64.2,60,79,68.5,58,14,11.3,7
9/22/2017,80,73.8,68,58,54.1,50,59,50.1,43,20,13.9,9
9/23/2017,86,77.2,70,59,55.0,48,61,47.8,28,16,10.0,0
9/24/2017,90,79.4,71,65,62.5,58,71,57.0,42,9,4.4,0
9/25/2017,85,76.6,71,68,66.3,64,87,70.9,55,13,6.4,0
9/26/2017,81,72.7,69,70,67.3,66,96,83.7,62,10,6.3,0
9/27/2017,83,74.4,70,74,70.8,67,100,88.8,69,15,8.4,3
9/28/2017,77,72.5,62,73,61.5,46,100,71.8,39,23,14.1,5
9/29/2017,69,63.5,58,47,43.9,41,67,49.7,39,13,6.9,0
9/30/2017,65,59.8,55,52,49.9,46,80,70.2,52,21,12.2,0
10/1/2017,69,60.4,52,49,44.3,41,83,58.3,36,10,6.6,0
10/2/2017,74,64.3,56,51,44.0,33,72,50.3,24,10,5.4,0
10/3/2017,70,63.5,59,55,49.6,45,87,61.6,45,14,6.4,0
10/4/2017,74,66.9,58,61,54.9,50,81,66.0,52,16,9.6,3
10/5/2017,84,74.3,66,66,59.9,57,76,61.8,46,17,10.5,6
10/6/2017,81,73.8,70,67,63.1,56,84,70.6,42,13,6.8,0
10/7/2017,80,71.2,66,68,66.4,63,100,85.8,58,17,8.4,0
10/8/2017,79,74.6,72,73,70.8,68,97,88.3,79,13,9.4,3
10/9/2017,78,73.9,71,74,71.8,70,97,93.1,87,25,12.4,3
10/10/2017,81,74.8,69,72,61.9,59,84,64.8,48,17,9.2,0
10/11/2017,74,69.0,64,62,56.5,30,81,66.5,23,17,9.8,3
10/12/2017,65,60.9,56,56,50.2,44,86,68.9,48,23,17.2,10
10/13/2017,67,60.1,53,57,51.6,45,82,73.8,59,18,11.6,6
10/14/2017,72,66.0,62,63,61.1,58,97,84.8,71,13,7.4,0
10/15/2017,74,69.4,66,65,63.3,61,93,81.4,66,16,9.7,3
10/16/2017,70,60.1,50,65,47.1,33,84,62.9,50,23,16.2,8
10/17/2017,61,52.5,46,41,33.3,28,66,49.5,30,14,8.5,0
10/18/2017,74,61.8,53,52,42.6,36,63,50.2,34,10,6.6,0
10/19/2017,72,65.0,58,47,43.7,38,65,47.5,29,16,9.7,5
10/20/2017,73,67.3,62,47,40.4,29,56,39.2,22,16,11.0,7
10/21/2017,79,67.5,59,48,43.6,37,57,43.1,29,14,4.9,0
10/22/2017,75,66.3,59,57,48.9,37,81,56.5,27,13,5.0,0
10/23/2017,74,67.5,61,65,61.3,58,93,81.2,64,20,9.4,0
10/24/2017,76,69.9,67,67,65.7,64,93,86.6,71,30,17.9,7
10/25/2017,68,63.7,60,65,49.9,40,90,62.3,42,15,6.3,0
10/26/2017,59,56.2,52,46,40.3,35,75,55.6,47,21,13.5,8
10/27/2017,63,56.6,51,46,37.9,32,65,50.4,34,14,8.2,0
10/28/2017,68,62.3,54,61,52.1,46,87,70.4,45,22,10.7,3
10/29/2017,67,64.1,61,66,61.7,59,97,91.6,84,29,15.4,7
10/30/2017,62,55.0,48,58,41.5,32,89,62.7,40,30,16.4,0
10/31/2017,57,53.2,49,38,31.2,27,61,44.3,32,24,15.3,9
11/1/2017,58,52.4,47,50,36.6,27,77,55.5,44,12,7.3,0
11/2/2017,72,63.9,58,61,58.6,51,97,83.7,63,15,7.2,0
11/3/2017,75,64.7,54,60,55.1,38,96,72.7,55,22,11.3,5
11/4/2017,55,52.0,48,44,37.1,33,71,57.4,43,14,10.0,7
11/5/2017,62,57.7,52,60,54.7,44,100,90.0,71,14,7.6,0
11/6/2017,66,60.6,49,60,55.3,38,96,82.9,66,18,10.6,6
11/7/2017,50,44.9,41,39,36.1,33,89,72.6,54,17,11.5,8
11/8/2017,49,44.8,40,38,36.3,34,89,72.8,61,17,9.7,3
11/9/2017,56,49.7,42,47,40.0,35,82,70.2,55,15,8.0,6
11/10/2017,52,39.2,27,46,23.0,10,83,53.5,36,28,19.6,8
11/11/2017,38,32.8,26,16,12.5,8,63,44.7,31,21,9.5,3
11/12/2017,47,41.6,35,31,23.2,13,62,48.7,34,9,4.8,0
11/13/2017,50,45.1,42,40,34.3,26,82,66.2,48,12,8.6,5
11/14/2017,47,43.5,39,36,33.5,30,76,68.2,61,12,9.6,7
11/15/2017,50,45.3,38,40,33.8,30,73,64.5,56,16,8.7,6
11/16/2017,58,51.8,45,50,41.4,33,93,68.8,44,22,12.6,6
11/17/2017,49,44.3,41,33,24.0,16,63,46.0,32,26,18.7,7
11/18/2017,56,46.5,37,50,33.0,17,83,60.4,40,15,6.9,0
11/19/2017,60,51.4,39,56,39.2,26,90,64.8,44,32,19.3,9
11/20/2017,48,43.3,38,28,23.9,21,62,47.0,36,21,14.9,8
11/21/2017,59,50.9,43,41,32.7,25,64,50.8,32,18,11.6,6
11/22/2017,55,48.3,37,51,37.8,21,89,67.7,52,25,12.8,0
11/23/2017,44,39.0,34,22,20.4,18,61,48.1,35,20,9.8,5
11/24/2017,51,44.5,38,32,24.3,19,56,46.0,31,9,6.3,0
11/25/2017,58,50.7,42,40,32.7,28,65,51.0,37,15,8.8,3
11/26/2017,53,46.3,42,37,28.4,23,63,50.2,42,24,15.5,10
11/27/2017,52,45.5,42,28,25.3,23,51,45.4,38,21,13.9,7
11/28/2017,53,46.8,37,45,34.0,23,77,61.7,47,14,9.9,6
11/29/2017,63,53.1,44,45,34.5,26,83,53.0,26,18,12.0,7
11/30/2017,53,45.9,40,48,34.9,26,83,65.8,51,14,8.0,3
12/1/2017,52,48.9,43,45,35.6,30,80,61.3,45,16,10.7,5
12/2/2017,47,44.1,40,34,30.5,28,68,59.2,51,8,5.6,0
12/3/2017,48,45.7,43,40,37.6,33,82,73.5,66,9,5.5,0
12/4/2017,50,46.4,41,40,38.6,36,86,74.6,61,13,7.0,0
12/5/2017,60,56.5,50,56,51.5,39,93,83.8,66,21,13.3,7
12/6/2017,58,47.1,41,55,27.3,15,90,49.1,30,22,13.7,8
12/7/2017,45,42.8,40,25,19.9,16,51,40.6,31,25,15.5,9
12/8/2017,40,37.8,36,24,17.7,15,53,44.5,38,13,9.0,6
12/9/2017,37,33.5,31,31,26.6,15,93,78.6,41,15,9.2,3
12/10/2017,40,35.9,32,29,22.7,19,85,59.5,48,18,13.1,7
12/11/2017,42,38.7,35,26,21.9,19,67,51.5,40,15,9.3,5
12/12/2017,51,43.5,32,42,32.5,15,76,65.2,50,32,15.8,7
12/13/2017,33,27.3,22,14,7.0,4,53,43.0,29,35,22.5,13
12/14/2017,33,27.2,24,24,18.8,8,89,72.6,45,22,9.8,3
12/15/2017,29,25.6,23,22,16.2,7,88,68.9,41,15,6.7,0
12/16/2017,40,33.7,26,26,20.4,16,71,58.5,51,21,14.5,8
12/17/2017,37,35.2,34,25,22.7,20,67,60.4,54,9,6.3,0
12/18/2017,47,40.5,35,36,31.5,23,79,70.7,61,12,6.9,0
12/19/2017,56,51.6,47,37,35.6,33,68,55.3,44,18,14.0,8
12/20/2017,52,44.0,36,34,22.2,17,52,42.3,35,23,16.6,10
12/21/2017,41,37.4,34,19,17.8,16,54,45.3,38,13,8.5,5
12/22/2017,51,40.7,36,43,30.6,17,93,69.2,46,14,9.0,3
12/23/2017,53,42.7,37,50,40.2,34,97,91.1,73,18,8.2,0
12/24/2017,41,38.3,36,34,28.3,25,89,68.0,57,18,12.8,7
12/25/2017,39,34.9,28,37,23.6,7,100,68.1,35,31,18.2,5
12/26/2017,28,26.0,24,7,2.4,0,44,36.3,31,23,15.9,8
12/27/2017,25,21.4,18,6,3.2,0,53,45.8,37,18,13.6,7
12/28/2017,19,15.8,12,3,-0.1,-4,57,49.8,39,24,18.0,14
12/29/2017,21,16.7,12,7,2.8,0,62,54.7,48,18,13.0,8
12/30/2017,23,21.3,18,18,11.7,2,86,67.5,44,17,9.4,0
12/31/2017,21,15.3,10,11,2.1,-2,65,56.0,49,23,18.3,14
1/1/2016,43,40.1,36,29,24.2,16,60,53.1,42,18,13.6,9
1/2/2016,41,37.2,35,21,19.3,16,54,48.3,43,20,12.7,7
1/3/2016,46,40.6,36,25,22.7,20,57,49.3,35,17,12.2,8
1/4/2016,38,28.3,16,25,12.8,5,62,52.8,40,28,18.6,13
1/5/2016,30,22.1,14,7,3.4,-1,67,46.8,28,23,10.8,0
1/6/2016,42,34.3,27,14,7.4,2,51,33.8,19,12,6.1,0
1/7/2016,47,40.7,33,27,15.1,8,55,36.0,25,10,3.3,0
1/8/2016,46,40.8,35,36,29.2,18,73,63.7,50,16,10.7,5
1/9/2016,47,44.4,41,43,39.1,34,89,81.6,73,16,11.1,6
1/10/2016,59,52.1,42,56,47.3,24,94,84.7,49,26,17.1,7
1/11/2016,40,33.2,28,22,9.5,3,49,37.9,28,22,17.0,10
1/12/2016,44,34.5,27,30,16.2,5,73,48.3,35,26,11.4,0
1/13/2016,31,26.5,24,9,6.5,4,51,43.0,35,28,19.1,10
1/14/2016,39,31.8,24,24,13.8,3,59,47.7,40,17,10.1,3
1/15/2016,50,42.9,35,41,34.0,22,89,71.4,57,18,6.9,0
1/16/2016,51,45.5,42,41,37.0,30,92,73.7,50,18,12.3,6
1/17/2016,43,34.6,30,31,24.6,19,93,67.9,50,15,9.8,6
1/18/2016,33,26.2,20,24,8.9,0,74,49.6,30,26,20.4,12
1/19/2016,30,24.7,19,15,6.5,2,54,46.5,39,29,21.3,15
1/20/2016,37,33.3,30,18,17.0,16,59,51.6,42,26,12.2,7
1/21/2016,37,31.8,28,16,14.1,10,58,48.6,39,21,14.8,8
1/22/2016,30,26.9,23,20,8.7,6,75,46.8,38,16,10.8,7
1/23/2016,28,27.4,25,26,23.2,17,93,84.2,63,33,24.2,12
1/24/2016,36,29.7,24,18,12.7,9,69,49.9,39,29,13.8,6
1/25/2016,38,34.3,30,26,20.1,16,67,56.5,46,8,4.8,0
1/26/2016,48,42.9,36,32,31.0,28,76,63.3,54,12,7.4,0
1/27/2016,47,42.5,36,33,24.9,19,68,50.7,36,21,11.8,3
1/28/2016,43,38.3,32,26,21.3,18,64,51.1,38,13,5.7,0
1/29/2016,41,38.3,32,28,22.8,17,60,53.8,49,24,12.7,0
1/30/2016,40,35.0,30,23,17.9,16,61,50.5,38,14,9.5,3
1/31/2016,55,44.4,37,39,30.0,24,76,58.3,35,9,7.2,3
2/1/2016,59,50.9,45,41,35.2,26,74,55.6,41,15,8.6,5
2/2/2016,51,44.4,38,33,26.8,24,65,51.2,35,9,4.8,0
2/3/2016,57,52.4,42,54,48.1,32,94,85.5,67,22,11.8,3
2/4/2016,58,52.7,44,54,42.9,27,94,71.1,48,24,9.2,0
2/5/2016,43,36.0,32,32,26.2,16,92,70.2,41,23,16.8,10
2/6/2016,40,36.8,32,23,19.1,17,56,49.0,41,14,8.8,3
2/7/2016,46,40.0,35,31,25.3,22,70,56.8,39,21,6.9,0
2/8/2016,39,33.2,28,29,25.6,23,93,74.4,53,25,14.2,7
2/9/2016,34,30.8,27,26,22.6,21,86,71.8,60,15,9.2,0
2/10/2016,39,35.1,32,30,24.3,15,89,66.9,44,20,10.3,3
2/11/2016,32,25.4,20,20,6.6,-2,78,46.9,32,29,20.7,13
2/12/2016,27,22.4,17,8,1.5,-1,51,40.8,30,22,11.8,3
2/13/2016,23,17.8,8,12,0.5,-9,66,48.0,31,32,22.8,13
2/14/2016,17,10.0,1,-7,-10.6,-14,58,40.5,27,24,13.8,6
2/15/2016,36,24.9,15,34,14.5,-11,96,68.0,31,13,8.0,0
2/16/2016,57,50.1,35,54,45.1,27,100,83.5,62,32,17.5,0
2/17/2016,40,38.1,37,27,25.5,23,67,60.7,55,18,13.3,8
2/18/2016,37,32.1,28,22,9.8,4,59,40.6,26,22,14.2,7
2/19/2016,40,33.4,25,32,18.2,6,75,54.8,31,15,9.7,3
2/20/2016,61,51.7,40,37,32.1,27,77,49.0,35,17,12.0,5
2/21/2016,56,51.0,43,38,33.3,30,76,51.9,38,17,8.3,0
2/22/2016,53,44.6,38,32,27.6,23,70,52.7,33,14,7.6,0
2/23/2016,41,37.5,36,34,31.2,19,93,79.1,48,28,17.6,10
2/24/2016,61,45.9,37,57,43.7,34,100,92.0,87,39,17.8,8
2/25/2016,61,49.3,39,55,41.1,29,100,74.5,50,28,17.0,7
2/26/2016,39,34.2,29,21,12.7,5,55,41.9,30,29,20.3,14
2/27/2016,42,35.1,28,20,14.0,10,53,42.4,33,20,12.0,3
2/28/2016,61,48.9,39,35,26.2,20,63,42.6,27,18,11.3,7
2/29/2016,61,51.1,42,42,33.2,24,79,52.1,34,22,12.7,3
3/1/2016,53,46.2,40,47,27.7,13,80,50.4,30,17,11.9,6
3/2/2016,56,43.0,30,47,25.5,11,87,52.4,33,29,18.9,8
3/3/2016,36,32.0,27,20,10.1,4,54,41.0,26,20,11.3,3
3/4/2016,42,32.8,30,28,25.0,17,93,74.5,45,18,11.4,0
3/5/2016,40,35.0,30,22,13.8,4,57,43.6,23,15,8.6,0
3/6/2016,45,39.0,33,25,15.5,9,57,38.9,33,8,5.7,0
3/7/2016,60,48.8,37,36,31.4,26,70,52.6,38,21,11.2,5
3/8/2016,61,52.1,44,41,37.1,33,82,58.8,36,13,6.3,0
3/9/2016,74,58.8,41,44,40.5,38,89,55.5,28,13,7.0,0
3/10/2016,78,70.3,64,54,47.1,45,63,44.5,31,15,7.6,3
3/11/2016,63,56.9,49,54,42.8,31,94,61.6,35,24,11.9,0
3/12/2016,57,50.5,42,40,33.2,28,60,52.1,41,15,8.3,3
3/13/2016,62,56.4,50,40,34.0,26,66,44.9,25,10,5.8,0
